week,value,parameter,percentile,paper
12.0,-6.583179621200855e-6,FL_HC,5,Combs (1993)
13.0,-8.28445294581729e-6,FL_HC,5,Combs (1993)
14.0,-1.0630765478194108e-5,FL_HC,5,Combs (1993)
15.0,-1.1371122281559529e-5,FL_HC,5,Combs (1993)
16.0,-1.1863093193688757e-5,FL_HC,5,Combs (1993)
17.0,-1.1866204445159701e-5,FL_HC,5,Combs (1993)
18.0,-1.348228481550415e-5,FL_HC,5,Combs (1993)
19.0,-1.3488154644442582e-5,FL_HC,5,Combs (1993)
20.0,-1.3922273923494257e-5,FL_HC,5,Combs (1993)
21.0,-1.4413959385017272e-5,FL_HC,5,Combs (1993)
22.0,-1.4955218218589584e-5,FL_HC,5,Combs (1993)
23.0,-1.5232126827157084e-5,FL_HC,5,Combs (1993)
24.0,-1.4914384682857574e-5,FL_HC,5,Combs (1993)
25.0,-1.5402875498094102e-5,FL_HC,5,Combs (1993)
26.0,-1.5482421538969538e-5,FL_HC,5,Combs (1993)
27.0,-1.6459853009330423e-5,FL_HC,5,Combs (1993)
28.0,-1.5436172990458908e-5,FL_HC,5,Combs (1993)
29.0,-1.6016049023289426e-5,FL_HC,5,Combs (1993)
30.0,-1.559883951324606e-5,FL_HC,5,Combs (1993)
31.0,-1.5822565049309468e-5,FL_HC,5,Combs (1993)
32.0,-1.612507979383249e-5,FL_HC,5,Combs (1993)
33.0,-1.6985499855037265e-5,FL_HC,5,Combs (1993)
34.0,-1.635860772619103e-5,FL_HC,5,Combs (1993)
35.0,-1.558587294636151e-5,FL_HC,5,Combs (1993)
36.0,-1.5486021250719047e-5,FL_HC,5,Combs (1993)
37.0,-1.5361529220353274e-5,FL_HC,5,Combs (1993)
38.0,-1.556325568643105e-5,FL_HC,5,Combs (1993)
39.0,-1.54780207117931e-5,FL_HC,5,Combs (1993)
40.0,-1.5365986958565306e-5,FL_HC,5,Combs (1993)
41.0,-1.6349526783230795e-5,FL_HC,5,Combs (1993)
42.0,-1.5117946118016019e-5,FL_HC,5,Combs (1993)
43.0,-8.293604746829697e-6,FL_HC,5,Combs (1993)
44.0,-8.916077358553674e-6,FL_HC,5,Combs (1993)
10.0,0.025402108374803375,AC_T,5,Combs (1993)
11.0,0.04535370768836295,AC_T,5,Combs (1993)
12.0,0.11017370761238808,AC_T,5,Combs (1993)
13.0,0.1486474052529427,AC_T,5,Combs (1993)
14.0,0.18935297077311955,AC_T,5,Combs (1993)
15.0,0.2590807612943784,AC_T,5,Combs (1993)
16.0,0.2840210092987629,AC_T,5,Combs (1993)
17.0,0.31180842165820505,AC_T,5,Combs (1993)
18.0,0.34875174510044266,AC_T,5,Combs (1993)
19.0,0.3757974028931315,AC_T,5,Combs (1993)
20.0,0.3923802391537632,AC_T,5,Combs (1993)
21.0,0.39692244544888083,AC_T,5,Combs (1993)
22.0,0.4209439141714309,AC_T,5,Combs (1993)
23.0,0.43883184057005403,AC_T,5,Combs (1993)
24.0,0.4500135635419633,AC_T,5,Combs (1993)
25.0,0.4591680241137368,AC_T,5,Combs (1993)
26.0,0.47233186298603486,AC_T,5,Combs (1993)
27.0,0.4720007396742715,AC_T,5,Combs (1993)
28.0,0.494381752993317,AC_T,5,Combs (1993)
29.0,0.511888518624636,AC_T,5,Combs (1993)
30.0,0.506377506678221,AC_T,5,Combs (1993)
31.0,0.5385388902369628,AC_T,5,Combs (1993)
32.0,0.5375802043653448,AC_T,5,Combs (1993)
33.0,0.5491348122856846,AC_T,5,Combs (1993)
34.0,0.5652216353037268,AC_T,5,Combs (1993)
35.0,0.5877993423289865,AC_T,5,Combs (1993)
36.0,0.6000115283808564,AC_T,5,Combs (1993)
37.0,0.6158392615893548,AC_T,5,Combs (1993)
38.0,0.6324383669529184,AC_T,5,Combs (1993)
39.0,0.6472451327106005,AC_T,5,Combs (1993)
40.0,0.6283128927240694,AC_T,5,Combs (1993)
41.0,0.6675241027365035,AC_T,5,Combs (1993)
42.0,0.6321363223038307,AC_T,5,Combs (1993)
43.0,0.682853254321153,AC_T,5,Combs (1993)
44.0,0.7960390004915378,AC_T,5,Combs (1993)
10.0,0.031243646389725464,FL_T,5,Combs (1993)
11.0,0.05523312592597035,FL_T,5,Combs (1993)
12.0,0.12910444750272412,FL_T,5,Combs (1993)
13.0,0.13750371808551443,FL_T,5,Combs (1993)
14.0,0.14015157311414925,FL_T,5,Combs (1993)
15.0,0.1460995798837925,FL_T,5,Combs (1993)
16.0,0.1502229633536174,FL_T,5,Combs (1993)
17.0,0.14220627236500114,FL_T,5,Combs (1993)
18.0,0.13324957119705316,FL_T,5,Combs (1993)
19.0,0.12792049420746973,FL_T,5,Combs (1993)
20.0,0.13232411948710102,FL_T,5,Combs (1993)
21.0,0.12981841216543438,FL_T,5,Combs (1993)
22.0,0.13125624795279456,FL_T,5,Combs (1993)
23.0,0.12539510922713906,FL_T,5,Combs (1993)
24.0,0.11444673019509775,FL_T,5,Combs (1993)
25.0,0.11714018792927713,FL_T,5,Combs (1993)
26.0,0.11509962951259334,FL_T,5,Combs (1993)
27.0,0.11751480046631345,FL_T,5,Combs (1993)
28.0,0.10935629987557798,FL_T,5,Combs (1993)
29.0,0.10933952527546022,FL_T,5,Combs (1993)
30.0,0.10960548279553774,FL_T,5,Combs (1993)
31.0,0.11047195525083708,FL_T,5,Combs (1993)
32.0,0.1107303979810805,FL_T,5,Combs (1993)
33.0,0.11574419134361469,FL_T,5,Combs (1993)
34.0,0.11113258365462196,FL_T,5,Combs (1993)
35.0,0.1069864664894007,FL_T,5,Combs (1993)
36.0,0.10676240167566328,FL_T,5,Combs (1993)
37.0,0.10909151955790965,FL_T,5,Combs (1993)
38.0,0.1148396081063332,FL_T,5,Combs (1993)
39.0,0.11322554410238682,FL_T,5,Combs (1993)
40.0,0.11520136301700834,FL_T,5,Combs (1993)
41.0,0.1036356686670549,FL_T,5,Combs (1993)
42.0,0.11499250858124613,FL_T,5,Combs (1993)
43.0,0.1585120429759751,FL_T,5,Combs (1993)
44.0,0.12883457617370603,FL_T,5,Combs (1993)
10.0,0.9439475278303507,HC_T,5,Combs (1993)
11.0,0.9003094277522333,HC_T,5,Combs (1993)
12.0,0.769703607420196,HC_T,5,Combs (1993)
13.0,0.7202579377143868,HC_T,5,Combs (1993)
14.0,0.6722521847616169,HC_T,5,Combs (1993)
15.0,0.5979286051329005,HC_T,5,Combs (1993)
16.0,0.5689203502114932,HC_T,5,Combs (1993)
17.0,0.548564177439234,HC_T,5,Combs (1993)
18.0,0.5192035281878662,HC_T,5,Combs (1993)
19.0,0.49739833228107844,HC_T,5,Combs (1993)
20.0,0.4771225650608102,HC_T,5,Combs (1993)
21.0,0.4750666883928299,HC_T,5,Combs (1993)
22.0,0.4495420483121429,HC_T,5,Combs (1993)
23.0,0.43717821500896137,HC_T,5,Combs (1993)
24.0,0.43676317264751496,HC_T,5,Combs (1993)
25.0,0.4248655638115678,HC_T,5,Combs (1993)
26.0,0.4136381231370291,HC_T,5,Combs (1993)
27.0,0.41159523412810467,HC_T,5,Combs (1993)
28.0,0.39729668974202564,HC_T,5,Combs (1993)
29.0,0.379744185985038,HC_T,5,Combs (1993)
30.0,0.38498057434416644,HC_T,5,Combs (1993)
31.0,0.3519634419101121,HC_T,5,Combs (1993)
32.0,0.352563669294895,HC_T,5,Combs (1993)
33.0,0.33595554017622775,HC_T,5,Combs (1993)
34.0,0.3244279973485782,HC_T,5,Combs (1993)
35.0,0.30605850158603737,HC_T,5,Combs (1993)
36.0,0.29404113161221573,HC_T,5,Combs (1993)
37.0,0.2759467525794041,HC_T,5,Combs (1993)
38.0,0.25366392483382144,HC_T,5,Combs (1993)
39.0,0.24043754344581575,HC_T,5,Combs (1993)
40.0,0.25747634104496403,HC_T,5,Combs (1993)
41.0,0.22947784721826917,HC_T,5,Combs (1993)
42.0,0.2536278760842777,HC_T,5,Combs (1993)
43.0,0.1638741622573384,HC_T,5,Combs (1993)
44.0,0.07882929503276723,HC_T,5,Combs (1993)
10.0,0.024812058578910567,AC,95,Combs (1993)
11.0,0.044462577070530494,AC,95,Combs (1993)
12.0,0.10119964274035963,AC,95,Combs (1993)
13.0,0.14224946736393693,AC,95,Combs (1993)
14.0,0.18761217260464957,AC,95,Combs (1993)
15.0,0.2559912379523412,AC,95,Combs (1993)
16.0,0.28087796095406914,AC,95,Combs (1993)
17.0,0.3092522508256102,AC,95,Combs (1993)
18.0,0.3475751686787622,AC,95,Combs (1993)
19.0,0.3747110187054931,AC,95,Combs (1993)
20.0,0.39058488159893556,AC,95,Combs (1993)
21.0,0.3951477890682512,AC,95,Combs (1993)
22.0,0.41923655429479634,AC,95,Combs (1993)
23.0,0.43746375708098356,AC,95,Combs (1993)
24.0,0.44882876356055895,AC,95,Combs (1993)
25.0,0.4580333021978151,AC,95,Combs (1993)
26.0,0.47130237341010106,AC,95,Combs (1993)
27.0,0.47093213441730236,AC,95,Combs (1993)
28.0,0.49338925951633594,AC,95,Combs (1993)
29.0,0.5109610123541637,AC,95,Combs (1993)
30.0,0.5054569312532409,AC,95,Combs (1993)
31.0,0.5376093640496236,AC,95,Combs (1993)
32.0,0.5367512729590631,AC,95,Combs (1993)
33.0,0.5483461098413197,AC,95,Combs (1993)
34.0,0.5644863432239489,AC,95,Combs (1993)
35.0,0.5870020759102683,AC,95,Combs (1993)
36.0,0.5992437792547458,AC,95,Combs (1993)
37.0,0.615008402518574,AC,95,Combs (1993)
38.0,0.6315435393183997,AC,95,Combs (1993)
39.0,0.6463839450043875,AC,95,Combs (1993)
40.0,0.6273680883259279,AC,95,Combs (1993)
41.0,0.6669386794861493,AC,95,Combs (1993)
42.0,0.6314241992643738,AC,95,Combs (1993)
43.0,0.677635026928141,AC,95,Combs (1993)
44.0,0.792362959692273,AC,95,Combs (1993)
10.0,0.030650886013749688,FL,95,Combs (1993)
11.0,0.05433804673920312,FL,95,Combs (1993)
12.0,0.12012450411692092,FL,95,Combs (1993)
13.0,0.13109734020119984,FL,95,Combs (1993)
14.0,0.13839883598529115,FL,95,Combs (1993)
15.0,0.14299489728831263,FL,95,Combs (1993)
16.0,0.1470631306294125,FL,95,Combs (1993)
17.0,0.1396319250444644,FL,95,Combs (1993)
18.0,0.13205013986743247,FL,95,Combs (1993)
19.0,0.12680968698577866,FL,95,Combs (1993)
20.0,0.13050278900334325,FL,95,Combs (1993)
21.0,0.12801672289391786,FL,95,Combs (1993)
22.0,0.12952015886248008,FL,95,Combs (1993)
23.0,0.12399622735805992,FL,95,Combs (1993)
24.0,0.11322941578377714,FL,95,Combs (1993)
25.0,0.11597280334623641,FL,95,Combs (1993)
26.0,0.11403645552324856,FL,95,Combs (1993)
27.0,0.11641095177171115,FL,95,Combs (1993)
28.0,0.1083279831319679,FL,95,Combs (1993)
29.0,0.10837401450014664,FL,95,Combs (1993)
30.0,0.10864842687469078,FL,95,Combs (1993)
31.0,0.10950428371196805,FL,95,Combs (1993)
32.0,0.10986289725209905,FL,95,Combs (1993)
33.0,0.114916850960757,FL,95,Combs (1993)
34.0,0.1103572582309216,FL,95,Combs (1993)
35.0,0.10614865908658776,FL,95,Combs (1993)
36.0,0.10595379616526726,FL,95,Combs (1993)
37.0,0.10822036903376511,FL,95,Combs (1993)
38.0,0.11390418319142911,FL,95,Combs (1993)
39.0,0.11232375486221603,FL,95,Combs (1993)
40.0,0.1142171373897903,FL,95,Combs (1993)
41.0,0.10300494419123282,FL,95,Combs (1993)
42.0,0.11424205032333393,FL,95,Combs (1993)
43.0,0.15327514330514996,FL,95,Combs (1993)
44.0,0.12513472739942932,FL,95,Combs (1993)
10.0,0.9439466919306386,HC,95,Combs (1993)
11.0,0.9003085382054029,HC,95,Combs (1993)
12.0,0.769702775301965,HC,95,Combs (1993)
13.0,0.72025704595088,HC,95,Combs (1993)
14.0,0.6722511971765981,HC,95,Combs (1993)
15.0,0.5979276776215321,HC,95,Combs (1993)
16.0,0.5689194195658582,HC,95,Combs (1993)
17.0,0.5485632610357617,HC,95,Combs (1993)
18.0,0.5192024934623503,HC,95,Combs (1993)
19.0,0.497397314740192,HC,95,Combs (1993)
20.0,0.4771215409109249,HC,95,Combs (1993)
21.0,0.47506562933923047,HC,95,Combs (1993)
22.0,0.4495410000913979,HC,95,Combs (1993)
23.0,0.4371771330354776,HC,95,Combs (1993)
24.0,0.4367620631268108,HC,95,Combs (1993)
25.0,0.42486446181066245,HC,95,Combs (1993)
26.0,0.4136370223180898,HC,95,Combs (1993)
27.0,0.4115940860590807,HC,95,Combs (1993)
28.0,0.3972955886036765,HC,95,Combs (1993)
29.0,0.3797430708711917,HC,95,Combs (1993)
30.0,0.38497948922263747,HC,95,Combs (1993)
31.0,0.35196239450031336,HC,95,Combs (1993)
32.0,0.35256260268727935,HC,95,Combs (1993)
33.0,0.335954474786518,HC,95,Combs (1993)
34.0,0.3244269634804312,HC,95,Combs (1993)
35.0,0.3060575370400951,HC,95,Combs (1993)
36.0,0.2940401771411346,HC,95,Combs (1993)
37.0,0.27594586140057564,HC,95,Combs (1993)
38.0,0.25366307917852304,HC,95,Combs (1993)
39.0,0.24043673791629352,HC,95,Combs (1993)
40.0,0.25747551864971374,HC,95,Combs (1993)
41.0,0.22947698777558914,HC,95,Combs (1993)
42.0,0.2536270661504315,HC,95,Combs (1993)
43.0,0.16387387219361832,HC,95,Combs (1993)
44.0,0.0788290562052365,HC,95,Combs (1993)
10.0,0.0005859223674950026,AC_FL,95,Combs (1993)
11.0,0.000885100994033619,AC_FL,95,Combs (1993)
12.0,0.00896605732715816,AC_FL,95,Combs (1993)
13.0,0.006386212989040057,AC_FL,95,Combs (1993)
14.0,0.0017238501101076822,AC_FL,95,Combs (1993)
15.0,0.003069092320983024,AC_FL,95,Combs (1993)
16.0,0.003120739308341833,AC_FL,95,Combs (1993)
17.0,0.0025323425721069897,AC_FL,95,Combs (1993)
18.0,0.001147020153595798,AC_FL,95,Combs (1993)
19.0,0.0010552123158396815,AC_FL,95,Combs (1993)
20.0,0.0017625040325268185,AC_FL,95,Combs (1993)
21.0,0.0017404683658584857,AC_FL,95,Combs (1993)
22.0,0.0016711871256010053,AC_FL,95,Combs (1993)
23.0,0.0013296331842370338,AC_FL,95,Combs (1993)
24.0,0.0011447344456809155,AC_FL,95,Combs (1993)
25.0,0.0010942592410653118,AC_FL,95,Combs (1993)
26.0,0.0009879398731211467,AC_FL,95,Combs (1993)
27.0,0.0010250061234099302,AC_FL,95,Combs (1993)
28.0,0.0009488031904818042,AC_FL,95,Combs (1993)
29.0,0.0008813274666063895,AC_FL,95,Combs (1993)
30.0,0.0008761343854947603,AC_FL,95,Combs (1993)
31.0,0.0008833084326623324,AC_FL,95,Combs (1993)
32.0,0.0007821204933799718,AC_FL,95,Combs (1993)
33.0,0.0007413906282153883,AC_FL,95,Combs (1993)
34.0,0.0006868856249988536,AC_FL,95,Combs (1993)
35.0,0.0007487491183265762,AC_FL,95,Combs (1993)
36.0,0.0007189634696639699,AC_FL,95,Combs (1993)
37.0,0.0007827193052490733,AC_FL,95,Combs (1993)
38.0,0.0008463105737926192,AC_FL,95,Combs (1993)
39.0,0.0008127056062569898,AC_FL,95,Combs (1993)
40.0,0.000897577710325193,AC_FL,95,Combs (1993)
41.0,0.0005317207285924102,AC_FL,95,Combs (1993)
42.0,0.0006660569941134422,AC_FL,95,Combs (1993)
43.0,0.005196300193445855,AC_FL,95,Combs (1993)
44.0,0.003648349228451141,AC_FL,95,Combs (1993)
10.0,-8.218771080980108e-6,AC_HC,95,Combs (1993)
11.0,-1.2054962794870241e-5,AC_HC,95,Combs (1993)
12.0,-1.7087822070974882e-5,AC_HC,95,Combs (1993)
13.0,-2.4089246017505886e-5,AC_HC,95,Combs (1993)
14.0,-3.3847733346331174e-5,AC_HC,95,Combs (1993)
15.0,-4.088837964942476e-5,AC_HC,95,Combs (1993)
16.0,-4.461486364841845e-5,AC_HC,95,Combs (1993)
17.0,-4.749960495630404e-5,AC_HC,95,Combs (1993)
18.0,-5.865862558250178e-5,AC_HC,95,Combs (1993)
19.0,-6.183272856293402e-5,AC_HC,95,Combs (1993)
20.0,-6.528559504508032e-5,AC_HC,95,Combs (1993)
21.0,-6.792383271487006e-5,AC_HC,95,Combs (1993)
22.0,-7.186306746147957e-5,AC_HC,95,Combs (1993)
23.0,-7.633351137478975e-5,AC_HC,95,Combs (1993)
24.0,-7.950221658231247e-5,AC_HC,95,Combs (1993)
25.0,-8.028769155675301e-5,AC_HC,95,Combs (1993)
26.0,-8.243065590594442e-5,AC_HC,95,Combs (1993)
27.0,-8.652516754007723e-5,AC_HC,95,Combs (1993)
28.0,-8.668314478128362e-5,AC_HC,95,Combs (1993)
29.0,-9.163626220765807e-5,AC_HC,95,Combs (1993)
30.0,-8.816918728358866e-5,AC_HC,95,Combs (1993)
31.0,-9.171818040868971e-5,AC_HC,95,Combs (1993)
32.0,-9.288281246933699e-5,AC_HC,95,Combs (1993)
33.0,-9.38851250099285e-5,AC_HC,95,Combs (1993)
34.0,-9.605804009506631e-5,AC_HC,95,Combs (1993)
35.0,-9.629571421395096e-5,AC_HC,95,Combs (1993)
36.0,-9.682915368486986e-5,AC_HC,95,Combs (1993)
37.0,-9.555908940142323e-5,AC_HC,95,Combs (1993)
38.0,-9.634923033126046e-5,AC_HC,95,Combs (1993)
39.0,-9.627791839338925e-5,AC_HC,95,Combs (1993)
40.0,-9.379068151675882e-5,AC_HC,95,Combs (1993)
41.0,-0.000106624105915922,AC_HC,95,Combs (1993)
42.0,-9.140391909386928e-5,AC_HC,95,Combs (1993)
43.0,-4.434581158890974e-5,AC_HC,95,Combs (1993)
44.0,-5.555904763902341e-5,AC_HC,95,Combs (1993)
10.0,-2.9806486316995664e-6,FL_HC,95,Combs (1993)
11.0,-4.459070099817178e-6,FL_HC,95,Combs (1993)
12.0,-6.583179621200855e-6,FL_HC,95,Combs (1993)
13.0,-8.28445294581729e-6,FL_HC,95,Combs (1993)
14.0,-1.0630765478194108e-5,FL_HC,95,Combs (1993)
15.0,-1.1371122281559529e-5,FL_HC,95,Combs (1993)
16.0,-1.1863093193688757e-5,FL_HC,95,Combs (1993)
17.0,-1.1866204445159701e-5,FL_HC,95,Combs (1993)
18.0,-1.348228481550415e-5,FL_HC,95,Combs (1993)
19.0,-1.3488154644442582e-5,FL_HC,95,Combs (1993)
20.0,-1.3922273923494257e-5,FL_HC,95,Combs (1993)
21.0,-1.4413959385017272e-5,FL_HC,95,Combs (1993)
22.0,-1.4955218218589584e-5,FL_HC,95,Combs (1993)
23.0,-1.5232126827157084e-5,FL_HC,95,Combs (1993)
24.0,-1.4914384682857574e-5,FL_HC,95,Combs (1993)
25.0,-1.5402875498094102e-5,FL_HC,95,Combs (1993)
26.0,-1.5482421538969538e-5,FL_HC,95,Combs (1993)
27.0,-1.6459853009330423e-5,FL_HC,95,Combs (1993)
28.0,-1.5436172990458908e-5,FL_HC,95,Combs (1993)
29.0,-1.6016049023289426e-5,FL_HC,95,Combs (1993)
30.0,-1.559883951324606e-5,FL_HC,95,Combs (1993)
31.0,-1.5822565049309468e-5,FL_HC,95,Combs (1993)
32.0,-1.612507979383249e-5,FL_HC,95,Combs (1993)
33.0,-1.6985499855037265e-5,FL_HC,95,Combs (1993)
34.0,-1.635860772619103e-5,FL_HC,95,Combs (1993)
35.0,-1.558587294636151e-5,FL_HC,95,Combs (1993)
36.0,-1.5486021250719047e-5,FL_HC,95,Combs (1993)
37.0,-1.5361529220353274e-5,FL_HC,95,Combs (1993)
38.0,-1.556325568643105e-5,FL_HC,95,Combs (1993)
39.0,-1.54780207117931e-5,FL_HC,95,Combs (1993)
40.0,-1.5365986958565306e-5,FL_HC,95,Combs (1993)
41.0,-1.6349526783230795e-5,FL_HC,95,Combs (1993)
42.0,-1.5117946118016019e-5,FL_HC,95,Combs (1993)
43.0,-8.293604746829697e-6,FL_HC,95,Combs (1993)
44.0,-8.916077358553674e-6,FL_HC,95,Combs (1993)
10.0,0.025402108374803375,AC_T,95,Combs (1993)
11.0,0.04535370768836295,AC_T,95,Combs (1993)
12.0,0.11017370761238808,AC_T,95,Combs (1993)
13.0,0.1486474052529427,AC_T,95,Combs (1993)
14.0,0.18935297077311955,AC_T,95,Combs (1993)
15.0,0.2590807612943784,AC_T,95,Combs (1993)
16.0,0.2840210092987629,AC_T,95,Combs (1993)
17.0,0.31180842165820505,AC_T,95,Combs (1993)
18.0,0.34875174510044266,AC_T,95,Combs (1993)
19.0,0.3757974028931315,AC_T,95,Combs (1993)
20.0,0.3923802391537632,AC_T,95,Combs (1993)
21.0,0.39692244544888083,AC_T,95,Combs (1993)
22.0,0.4209439141714309,AC_T,95,Combs (1993)
23.0,0.43883184057005403,AC_T,95,Combs (1993)
24.0,0.4500135635419633,AC_T,95,Combs (1993)
25.0,0.4591680241137368,AC_T,95,Combs (1993)
26.0,0.47233186298603486,AC_T,95,Combs (1993)
27.0,0.4720007396742715,AC_T,95,Combs (1993)
28.0,0.494381752993317,AC_T,95,Combs (1993)
29.0,0.511888518624636,AC_T,95,Combs (1993)
30.0,0.506377506678221,AC_T,95,Combs (1993)
31.0,0.5385388902369628,AC_T,95,Combs (1993)
32.0,0.5375802043653448,AC_T,95,Combs (1993)
33.0,0.5491348122856846,AC_T,95,Combs (1993)
34.0,0.5652216353037268,AC_T,95,Combs (1993)
35.0,0.5877993423289865,AC_T,95,Combs (1993)
36.0,0.6000115283808564,AC_T,95,Combs (1993)
37.0,0.6158392615893548,AC_T,95,Combs (1993)
38.0,0.6324383669529184,AC_T,95,Combs (1993)
39.0,0.6472451327106005,AC_T,95,Combs (1993)
40.0,0.6283128927240694,AC_T,95,Combs (1993)
41.0,0.6675241027365035,AC_T,95,Combs (1993)
42.0,0.6321363223038307,AC_T,95,Combs (1993)
43.0,0.682853254321153,AC_T,95,Combs (1993)
44.0,0.7960390004915378,AC_T,95,Combs (1993)
10.0,0.031243646389725464,FL_T,95,Combs (1993)
11.0,0.05523312592597035,FL_T,95,Combs (1993)
12.0,0.12910444750272412,FL_T,95,Combs (1993)
13.0,0.13750371808551443,FL_T,95,Combs (1993)
14.0,0.14015157311414925,FL_T,95,Combs (1993)
15.0,0.1460995798837925,FL_T,95,Combs (1993)
16.0,0.1502229633536174,FL_T,95,Combs (1993)
17.0,0.14220627236500114,FL_T,95,Combs (1993)
18.0,0.13324957119705316,FL_T,95,Combs (1993)
19.0,0.12792049420746973,FL_T,95,Combs (1993)
20.0,0.13232411948710102,FL_T,95,Combs (1993)
21.0,0.12981841216543438,FL_T,95,Combs (1993)
22.0,0.13125624795279456,FL_T,95,Combs (1993)
23.0,0.12539510922713906,FL_T,95,Combs (1993)
24.0,0.11444673019509775,FL_T,95,Combs (1993)
25.0,0.11714018792927713,FL_T,95,Combs (1993)
26.0,0.11509962951259334,FL_T,95,Combs (1993)
27.0,0.11751480046631345,FL_T,95,Combs (1993)
28.0,0.10935629987557798,FL_T,95,Combs (1993)
29.0,0.10933952527546022,FL_T,95,Combs (1993)
30.0,0.10960548279553774,FL_T,95,Combs (1993)
31.0,0.11047195525083708,FL_T,95,Combs (1993)
32.0,0.1107303979810805,FL_T,95,Combs (1993)
33.0,0.11574419134361469,FL_T,95,Combs (1993)
34.0,0.11113258365462196,FL_T,95,Combs (1993)
35.0,0.1069864664894007,FL_T,95,Combs (1993)
36.0,0.10676240167566328,FL_T,95,Combs (1993)
37.0,0.10909151955790965,FL_T,95,Combs (1993)
38.0,0.1148396081063332,FL_T,95,Combs (1993)
39.0,0.11322554410238682,FL_T,95,Combs (1993)
40.0,0.11520136301700834,FL_T,95,Combs (1993)
41.0,0.1036356686670549,FL_T,95,Combs (1993)
42.0,0.11499250858124613,FL_T,95,Combs (1993)
43.0,0.1585120429759751,FL_T,95,Combs (1993)
44.0,0.12883457617370603,FL_T,95,Combs (1993)
10.0,0.9439475278303507,HC_T,95,Combs (1993)
11.0,0.9003094277522333,HC_T,95,Combs (1993)
12.0,0.769703607420196,HC_T,95,Combs (1993)
13.0,0.7202579377143868,HC_T,95,Combs (1993)
14.0,0.6722521847616169,HC_T,95,Combs (1993)
15.0,0.5979286051329005,HC_T,95,Combs (1993)
16.0,0.5689203502114932,HC_T,95,Combs (1993)
17.0,0.548564177439234,HC_T,95,Combs (1993)
18.0,0.5192035281878662,HC_T,95,Combs (1993)
19.0,0.49739833228107844,HC_T,95,Combs (1993)
20.0,0.4771225650608102,HC_T,95,Combs (1993)
21.0,0.4750666883928299,HC_T,95,Combs (1993)
22.0,0.4495420483121429,HC_T,95,Combs (1993)
23.0,0.43717821500896137,HC_T,95,Combs (1993)
24.0,0.43676317264751496,HC_T,95,Combs (1993)
25.0,0.4248655638115678,HC_T,95,Combs (1993)
26.0,0.4136381231370291,HC_T,95,Combs (1993)
27.0,0.41159523412810467,HC_T,95,Combs (1993)
28.0,0.39729668974202564,HC_T,95,Combs (1993)
29.0,0.379744185985038,HC_T,95,Combs (1993)
30.0,0.38498057434416644,HC_T,95,Combs (1993)
31.0,0.3519634419101121,HC_T,95,Combs (1993)
32.0,0.352563669294895,HC_T,95,Combs (1993)
33.0,0.33595554017622775,HC_T,95,Combs (1993)
34.0,0.3244279973485782,HC_T,95,Combs (1993)
35.0,0.30605850158603737,HC_T,95,Combs (1993)
36.0,0.29404113161221573,HC_T,95,Combs (1993)
37.0,0.2759467525794041,HC_T,95,Combs (1993)
38.0,0.25366392483382144,HC_T,95,Combs (1993)
39.0,0.24043754344581575,HC_T,95,Combs (1993)
40.0,0.25747634104496403,HC_T,95,Combs (1993)
41.0,0.22947784721826917,HC_T,95,Combs (1993)
42.0,0.2536278760842777,HC_T,95,Combs (1993)
43.0,0.1638741622573384,HC_T,95,Combs (1993)
44.0,0.07882929503276723,HC_T,95,Combs (1993)
10.0,0.5999635688303369,AC,50,Ferrero (1994)
11.0,0.5464367727319027,AC,50,Ferrero (1994)
12.0,0.44393090805801627,AC,50,Ferrero (1994)
13.0,0.5510241026287155,AC,50,Ferrero (1994)
14.0,0.6540031573217762,AC,50,Ferrero (1994)
15.0,0.7619169498625348,AC,50,Ferrero (1994)
16.0,0.8127498653097381,AC,50,Ferrero (1994)
17.0,0.8632726011996544,AC,50,Ferrero (1994)
18.0,0.8988902948312574,AC,50,Ferrero (1994)
19.0,0.9250501802280237,AC,50,Ferrero (1994)
20.0,0.9358987267460152,AC,50,Ferrero (1994)
21.0,0.946394272140784,AC,50,Ferrero (1994)
22.0,0.9559587177281721,AC,50,Ferrero (1994)
23.0,0.9629565935251803,AC,50,Ferrero (1994)
24.0,0.9688798008136001,AC,50,Ferrero (1994)
25.0,0.9700344383018022,AC,50,Ferrero (1994)
26.0,0.9717484707495091,AC,50,Ferrero (1994)
27.0,0.9715876436959355,AC,50,Ferrero (1994)
28.0,0.9735601039004885,AC,50,Ferrero (1994)
29.0,0.9733367832806844,AC,50,Ferrero (1994)
30.0,0.9707051130729779,AC,50,Ferrero (1994)
31.0,0.9690902717495853,AC,50,Ferrero (1994)
32.0,0.9657883371013312,AC,50,Ferrero (1994)
33.0,0.9569182604762057,AC,50,Ferrero (1994)
34.0,0.9565825579539284,AC,50,Ferrero (1994)
35.0,0.9528045052896199,AC,50,Ferrero (1994)
36.0,0.9461786340547552,AC,50,Ferrero (1994)
37.0,0.9364293463787354,AC,50,Ferrero (1994)
38.0,0.9218919515955801,AC,50,Ferrero (1994)
39.0,0.9016459701492496,AC,50,Ferrero (1994)
40.0,0.8910407746012226,AC,50,Ferrero (1994)
41.0,0.86801891159454,AC,50,Ferrero (1994)
42.0,0.7840436629944916,AC,50,Ferrero (1994)
43.0,0.8494927553806593,AC,50,Ferrero (1994)
44.0,0.9057640046743061,AC,50,Ferrero (1994)
10.0,0.39958425563035554,FL,50,Ferrero (1994)
